Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause
PocketHub,4,"('5866369d0d723560e80b8df3435ca42a381b1715', '79d4ccf1702993cb60f5f7fe5b7ec89190634457', 'c69b43f03a79b8540dea7bd891775142c63e8f8b', 'a841a6142376bfeee1e610300f289e203c3875f6')",Change Attribute Access Modifier,app/src/main/java/com/github/mobile/android/gist/PublicGistsFragment.java@private store : GistStore,app/src/main/java/com/github/mobile/android/ui/gist/GistsFragment.java@protected store : GistStore,"[BlameRes(sha1='104cb1d167c981bbdc1a63c4ea8fc6a37ada7edd', oline='45', file_name='app/src/main/java/com/github/mobile/android/gist/PublicGistsFragment.java')]",
PocketHub,4,"('ec9c11a097beade0a09527f2e516f055bdd670a0', 'e9683b8c16a76966e9c81f855db5a70346f7a2fe', 'fca77cbfdfc18191e0d64e6a90f5eea550c7044d', '035abe51e6e1111c8ff080ceb1c71ab005e12097')",Move Class,app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java@com.github.mobile.android.issue.DashboardIssueFragment,app/src/main/java/com/github/mobile/android/ui/issue/DashboardIssueFragment.java@com.github.mobile.android.ui.issue.DashboardIssueFragment,"[BlameRes(sha1='7ab73d53a0d68795739502e2f59d6596f7253d01', oline='24', file_name='app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java')]",
PocketHub,4,"('ec9c11a097beade0a09527f2e516f055bdd670a0', 'e9683b8c16a76966e9c81f855db5a70346f7a2fe', 'fca77cbfdfc18191e0d64e6a90f5eea550c7044d', '035abe51e6e1111c8ff080ceb1c71ab005e12097')",Change Return Type,app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java@ResourcePager<Issue>,app/src/main/java/com/github/mobile/android/ui/issue/DashboardIssueFragment.java@ResourcePager<RepositoryIssue>,"[BlameRes(sha1='7ab73d53a0d68795739502e2f59d6596f7253d01', oline='69', file_name='app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java')]",
PocketHub,4,"('ec9c11a097beade0a09527f2e516f055bdd670a0', 'e9683b8c16a76966e9c81f855db5a70346f7a2fe', 'fca77cbfdfc18191e0d64e6a90f5eea550c7044d', '035abe51e6e1111c8ff080ceb1c71ab005e12097')",Extract Superclass,app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java@com.github.mobile.android.issue.DashboardIssueFragment,app/src/main/java/com/github/mobile/android/ui/issue/DashboardIssueFragment.java@com.github.mobile.android.ui.issue.DashboardIssueFragment,"[BlameRes(sha1='7ab73d53a0d68795739502e2f59d6596f7253d01', oline='24', file_name='app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java')]",
PocketHub,4,"('ec9c11a097beade0a09527f2e516f055bdd670a0', 'e9683b8c16a76966e9c81f855db5a70346f7a2fe', 'fca77cbfdfc18191e0d64e6a90f5eea550c7044d', '035abe51e6e1111c8ff080ceb1c71ab005e12097')",Extract Class,app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java@com.github.mobile.android.issue.DashboardIssueFragment,app/src/main/java/com/github/mobile/android/ui/issue/DashboardIssueFragment.java@com.github.mobile.android.ui.issue.DashboardIssueFragment,"[BlameRes(sha1='7ab73d53a0d68795739502e2f59d6596f7253d01', oline='24', file_name='app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java')]",
PocketHub,4,"('ec9c11a097beade0a09527f2e516f055bdd670a0', 'e9683b8c16a76966e9c81f855db5a70346f7a2fe', 'fca77cbfdfc18191e0d64e6a90f5eea550c7044d', '035abe51e6e1111c8ff080ceb1c71ab005e12097')",Move Attribute,app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java@private numberView : TextView,app/src/main/java/com/github/mobile/android/ui/issue/DashboardIssueListAdapter.java@private numberView : TextView,"[BlameRes(sha1='7fdd6ec40686176305224dd6e1b617bbb323bfa3', oline='47', file_name='app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java')]",
PocketHub,4,"('ec9c11a097beade0a09527f2e516f055bdd670a0', 'e9683b8c16a76966e9c81f855db5a70346f7a2fe', 'fca77cbfdfc18191e0d64e6a90f5eea550c7044d', '035abe51e6e1111c8ff080ceb1c71ab005e12097')",Add Attribute Modifier,app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java@private numberView : TextView,app/src/main/java/com/github/mobile/android/ui/issue/DashboardIssueListAdapter.java@private numberView : TextView,"[BlameRes(sha1='7fdd6ec40686176305224dd6e1b617bbb323bfa3', oline='47', file_name='app/src/main/java/com/github/mobile/android/issue/DashboardIssueFragment.java')]",
PocketHub,4,"('490534c2b27db8ab34cae5f173a47cf119b58a83', '4f5519135b4660348bd8d58f0d8d6ecbdf86748a', 'afa8be1635e430b52347446bef6769e5ab830518', '4d44dbf9233de7b72b240048661098a65050706e')",Rename Variable,github-android/src/main/java/com/github/mobile/android/issue/FilterIssuesActivity.java@selected : int,github-android/src/main/java/com/github/mobile/android/issue/MilestoneDialog.java@checked : int,"[BlameRes(sha1='242f9237424c72f749dc24a0938643135bfaa921', oline='256', file_name='github-android/src/main/java/com/github/mobile/android/issue/FilterIssuesActivity.java')]",
PocketHub,4,"('490534c2b27db8ab34cae5f173a47cf119b58a83', '4f5519135b4660348bd8d58f0d8d6ecbdf86748a', 'afa8be1635e430b52347446bef6769e5ab830518', '4d44dbf9233de7b72b240048661098a65050706e')",Parameterize Variable,github-android/src/main/java/com/github/mobile/android/issue/FilterIssuesActivity.java@milestone : Milestone,github-android/src/main/java/com/github/mobile/android/issue/MilestoneDialog.java@selectedMilestone : Milestone,"[BlameRes(sha1='44603eb4c5a5a2c90fff8baec3392904e11bd9ed', oline='319', file_name='github-android/src/main/java/com/github/mobile/android/issue/FilterIssuesActivity.java')]",
PocketHub,4,"('490534c2b27db8ab34cae5f173a47cf119b58a83', '4f5519135b4660348bd8d58f0d8d6ecbdf86748a', 'afa8be1635e430b52347446bef6769e5ab830518', '4d44dbf9233de7b72b240048661098a65050706e')",Change Method Access Modifier,github-android/src/main/java/com/github/mobile/android/issue/FilterIssuesActivity.java@private promptForMilestone() : void,github-android/src/main/java/com/github/mobile/android/issue/MilestoneDialog.java@public show(selectedMilestone Milestone) : void,"[BlameRes(sha1='242f9237424c72f749dc24a0938643135bfaa921', oline='251', file_name='github-android/src/main/java/com/github/mobile/android/issue/FilterIssuesActivity.java')]",
PocketHub,4,"('490534c2b27db8ab34cae5f173a47cf119b58a83', '4f5519135b4660348bd8d58f0d8d6ecbdf86748a', 'afa8be1635e430b52347446bef6769e5ab830518', '4d44dbf9233de7b72b240048661098a65050706e')",Move And Rename Method,github-android/src/main/java/com/github/mobile/android/issue/FilterIssuesActivity.java@private promptForMilestone() : void,github-android/src/main/java/com/github/mobile/android/issue/MilestoneDialog.java@public show(selectedMilestone Milestone) : void,"[BlameRes(sha1='242f9237424c72f749dc24a0938643135bfaa921', oline='251', file_name='github-android/src/main/java/com/github/mobile/android/issue/FilterIssuesActivity.java')]",
PocketHub,4,"('490534c2b27db8ab34cae5f173a47cf119b58a83', '4f5519135b4660348bd8d58f0d8d6ecbdf86748a', 'afa8be1635e430b52347446bef6769e5ab830518', '4d44dbf9233de7b72b240048661098a65050706e')",Extract Method,github-android/src/main/java/com/github/mobile/android/issue/FilterIssuesActivity.java@private promptForMilestone() : void,github-android/src/main/java/com/github/mobile/android/issue/MilestoneDialog.java@private load(selectedMilestone Milestone) : void,"[BlameRes(sha1='242f9237424c72f749dc24a0938643135bfaa921', oline='251', file_name='github-android/src/main/java/com/github/mobile/android/issue/FilterIssuesActivity.java')]",
PocketHub,5,"('81fb13d84bc7118454a0bc41ee03369d4a8bd939', '5bbb9cc28f753affa278d8ed36df5fd61a3dd684', '41ca2388cc9538980c9bc5b54cade904893660c6', '278fb4513b8db0409d489a1231c083ce6041f565', 'e110e4e811e2035b199762a6c67852f08f882ca1')",Change Method Access Modifier,app/src/main/java/com/github/pockethub/android/ui/gist/GistFileFragment.java@public onDestroyView() : void,app/src/main/java/com/github/pockethub/android/ui/issue/FiltersViewActivity.java@protected onDestroy() : void,"[BlameRes(sha1='57868fdc379e887ace0317c2993b74b6d6b8fb78', oline='86', file_name='app/src/main/java/com/github/pockethub/android/ui/gist/GistFileFragment.java')]",
PocketHub,5,"('81fb13d84bc7118454a0bc41ee03369d4a8bd939', '5bbb9cc28f753affa278d8ed36df5fd61a3dd684', '41ca2388cc9538980c9bc5b54cade904893660c6', '278fb4513b8db0409d489a1231c083ce6041f565', 'e110e4e811e2035b199762a6c67852f08f882ca1')",Move And Rename Method,app/src/main/java/com/github/pockethub/android/ui/gist/GistFileFragment.java@public onDestroyView() : void,app/src/main/java/com/github/pockethub/android/ui/issue/FiltersViewActivity.java@protected onDestroy() : void,"[BlameRes(sha1='57868fdc379e887ace0317c2993b74b6d6b8fb78', oline='86', file_name='app/src/main/java/com/github/pockethub/android/ui/gist/GistFileFragment.java')]",
PocketHub,5,"('acfbb0f3e7f0ae1735b526681dedfd1eccd0da4a', '00de47141af3fbeafe7596bb85232873e70f1ffb', '154260edc42541b494603c3f9188af0e56bf02a2', '654046d7aa19be9969f73bc9fa341fc1ce4cd775', 'f581d7801412d6bab286d7491fe48d0f40161402')",Rename Attribute,app/src/main/java/com/github/pockethub/android/ui/issue/MilestoneDialog.java@repository : Repository,app/src/main/java/com/github/pockethub/android/ui/issue/MilestoneDialog.java@milestoneSingle : Single<List<Milestone>>,"[BlameRes(sha1='be44effe48784da61df3174cf259dd3e9ead8f8e', oline='38', file_name='app/src/main/java/com/github/pockethub/android/ui/issue/MilestoneDialog.java')]",
PocketHub,5,"('acfbb0f3e7f0ae1735b526681dedfd1eccd0da4a', '00de47141af3fbeafe7596bb85232873e70f1ffb', '154260edc42541b494603c3f9188af0e56bf02a2', '654046d7aa19be9969f73bc9fa341fc1ce4cd775', 'f581d7801412d6bab286d7491fe48d0f40161402')",Change Attribute Type,app/src/main/java/com/github/pockethub/android/ui/issue/MilestoneDialog.java@repository : Repository,app/src/main/java/com/github/pockethub/android/ui/issue/MilestoneDialog.java@milestoneSingle : Single<List<Milestone>>,"[BlameRes(sha1='be44effe48784da61df3174cf259dd3e9ead8f8e', oline='38', file_name='app/src/main/java/com/github/pockethub/android/ui/issue/MilestoneDialog.java')]",
PocketHub,5,"('246cf94aa27711bf5c8af7e8fce1f423f4e38759', '9c45b792f9a6a7a795177ff676f61b31184c33e8', '2d01d8cc43cc87236fe0ade8a403cb7c4b7b053d', '0932252abb2c5d5d3a00df8fc4bea33451d0aedd', 'bd3b2f02dda326cfd2ec01969cc0011bcb5fb035')",Move And Inline Method,app/src/main/java/com/github/mobile/core/gist/FullGist.java@public getFiles() : List<GistFile>,app/src/main/java/com/github/mobile/core/gist/GistStore.java@public addGist(gist Gist) : Gist,"[BlameRes(sha1='9f45da7d3b83666b35d12185c3be0af376fc99db', oline='32', file_name='github-android/src/main/java/com/github/mobile/android/gist/FullGist.java')]",
PocketHub,5,"('b723003cd2a6a3fd544a11ed38e03d99321e18fc', '5663743a58171e4fbe6fa92c74d98565536a4ad0', '6241537eda0aef7510bb5d4e9c0f5e4e2d9fe1ad', '51ade9d015e4dfe5c18b45266dde0b71db1f7ca2', '80269d031625a89b55f99c7c36f9f451170a3942')",Rename Method,app/src/main/java/com/github/mobile/util/AvatarLoader.java@protected getImage(userId String) : BitmapDrawable,app/src/main/java/com/github/mobile/util/AvatarLoader.java@private getImageBy(filename String) : BitmapDrawable,"[BlameRes(sha1='892a09ad1408fde2dcb7b33eaf4ea7e0b8f87244', oline='101', file_name='app/src/main/java/com/github/mobile/util/AvatarLoader.java')]",
PocketHub,5,"('371b55270ee670f74422639ce9d61cdb68894e32', '210428d06b2ca21ec820694de2a4d07432ca9978', 'b002a222cbcf7d91b95d705a938cc3a652408433', '623f3463f67b05008b1fc9d510d4eeb2b43db84e', '88b2f9bc009926d7254fd17009313ef802cb9673')",Move And Rename Class,app/src/main/java/com/github/mobile/android/util/LateAuthenticatedGitHubClient.java@com.github.mobile.android.util.LateAuthenticatedGitHubClient,app/src/main/java/com/github/mobile/util/AccountGitHubClient.java@com.github.mobile.util.AccountGitHubClient,"[BlameRes(sha1='99be0e98b0b325c1b7de0f76f0d15c7783258e40', oline='13', file_name='app/src/main/java/com/github/mobile/android/util/LateAuthenticatedGitHubClient.java')]",
PocketHub,5,"('b2b21ce21a37df3f435a57498455d7d37bec4577', '436263a0b9e26d9a85fdfb78ae80210a521fc74f', '70473a3e307ed722063e0e364287d20ee69f1086', '732eba4fc69d03a28d227658635b85b88e01352c', 'd289face5d19744168a4df222005753e77754ae8')",Extract Superclass,app/src/main/java/com/github/pockethub/android/ui/DialogFragment.java@com.github.pockethub.android.ui.DialogFragment,app/src/main/java/com/github/pockethub/android/ui/DialogFragment.java@com.github.pockethub.android.ui.DialogFragment,"[BlameRes(sha1='5415082d0d8146857e4d47624e2843a5c53879e8', oline='12', file_name='app/src/main/java/com/github/mobile/ui/DialogFragment.java')]",
PocketHub,5,"('b57a925c3e9dc96e202063eacf01f0bd1dcb3d56', '90535d79cb7a1c0a9d9f390814df6a3e0c665995', '33e9ab5c9c354740bd02ade6f64cffc5cb8a6de7', 'b57f380a41d549fdaa31b32a2f243d85647f2d60', 'b723003cd2a6a3fd544a11ed38e03d99321e18fc')",Rename Variable,app/src/main/java/com/github/mobile/util/AvatarLoader.java@loadUrl : String,app/src/main/java/com/github/mobile/util/AvatarLoader.java@avatarFilename : String,"[BlameRes(sha1='4add90cad9ad71dd313853fee65465923a49b586', oline='275', file_name='app/src/main/java/com/github/mobile/util/AvatarLoader.java')]",G
PocketHub,5,"('b57a925c3e9dc96e202063eacf01f0bd1dcb3d56', '90535d79cb7a1c0a9d9f390814df6a3e0c665995', '33e9ab5c9c354740bd02ade6f64cffc5cb8a6de7', 'b57f380a41d549fdaa31b32a2f243d85647f2d60', 'b723003cd2a6a3fd544a11ed38e03d99321e18fc')",Rename Variable,app/src/main/java/com/github/mobile/util/AvatarLoader.java@loadUrl : String,app/src/main/java/com/github/mobile/util/AvatarLoader.java@avatarFilename : String,"[BlameRes(sha1='872bf9fa4bac58bfa28fa69dbcfd708a662c3381', oline='240', file_name='app/src/main/java/com/github/mobile/util/AvatarLoader.java')]",
PocketHub,5,"('f7fb192f140c4ad5143e7da5a9505223ed1d977d', 'c08c72add8ba74b8b88696dc72ea2f98d149561c', 'dbdeb87439e1d9c44cd481b9313c124555ca0556', '97872cae660215af8db9208a373569cedc5f52d9', 'ad8794ab57469485882511ebb382b070e0dd1bce')",Add Method Annotation,"app/src/main/java/com/github/mobile/ui/gist/GistsViewActivity.java@public onPageScrolled(position int, positionOffset float, positionOffsetPixels int) : void",app/src/main/java/com/github/mobile/ui/PagerActivity.java@@Override,"[BlameRes(sha1='9d3922f73e41309228a620a5f37235eaeb8a01d1', oline='132', file_name='app/src/main/java/com/github/mobile/ui/gist/GistsViewActivity.java')]",
PocketHub,5,"('f7fb192f140c4ad5143e7da5a9505223ed1d977d', 'c08c72add8ba74b8b88696dc72ea2f98d149561c', 'dbdeb87439e1d9c44cd481b9313c124555ca0556', '97872cae660215af8db9208a373569cedc5f52d9', 'ad8794ab57469485882511ebb382b070e0dd1bce')",Pull Up Method,"app/src/main/java/com/github/mobile/ui/gist/GistsViewActivity.java@public onPageScrolled(position int, positionOffset float, positionOffsetPixels int) : void","app/src/main/java/com/github/mobile/ui/PagerActivity.java@public onPageScrolled(position int, positionOffset float, positionOffsetPixels int) : void","[BlameRes(sha1='9d3922f73e41309228a620a5f37235eaeb8a01d1', oline='132', file_name='app/src/main/java/com/github/mobile/ui/gist/GistsViewActivity.java')]",
PocketHub,5,"('f7fb192f140c4ad5143e7da5a9505223ed1d977d', 'c08c72add8ba74b8b88696dc72ea2f98d149561c', 'dbdeb87439e1d9c44cd481b9313c124555ca0556', '97872cae660215af8db9208a373569cedc5f52d9', 'ad8794ab57469485882511ebb382b070e0dd1bce')",Pull Up Method,app/src/main/java/com/github/mobile/ui/gist/GistsViewActivity.java@public onPageScrollStateChanged(state int) : void,app/src/main/java/com/github/mobile/ui/PagerActivity.java@public onPageScrollStateChanged(state int) : void,"[BlameRes(sha1='7ba5db898b779eb5a0b3f74698ffd6571ebc5446', oline='102', file_name='app/src/main/java/com/github/mobile/android/gist/ViewGistsActivity.java')]",
PocketHub,5,"('c3ad47f462045ce8229eebb3ff176c26725e77d1', '192d38d66e467db9bf82b50744f800d70334a92d', '614312ad51caeef74cc730621e535d08d8b3f37d', '2c72f26d1e746141b9530be86b04a9f633dd48b5', 'd9376064667022ce0f88ff6ae39f1624ea127c80')",Extract And Move Method,app/src/main/java/com/github/mobile/ui/gist/DeleteGistTask.java@public start() : void,app/src/main/java/com/github/mobile/ui/ProgressDialogTask.java@protected showIndeterminate(message CharSequence) : void,"[BlameRes(sha1='7ba5db898b779eb5a0b3f74698ffd6571ebc5446', oline='37', file_name='app/src/main/java/com/github/mobile/android/gist/DeleteGistTask.java')]",
PocketHub,5,"('c3ad47f462045ce8229eebb3ff176c26725e77d1', '192d38d66e467db9bf82b50744f800d70334a92d', '614312ad51caeef74cc730621e535d08d8b3f37d', '2c72f26d1e746141b9530be86b04a9f633dd48b5', 'd9376064667022ce0f88ff6ae39f1624ea127c80')",Extract And Move Method,app/src/main/java/com/github/mobile/ui/gist/OpenGistTask.java@public start() : void,app/src/main/java/com/github/mobile/ui/ProgressDialogTask.java@protected showIndeterminate(message CharSequence) : void,"[BlameRes(sha1='e532efc5655a56104e334099e60c1512e5790a56', oline='36', file_name='app/src/main/java/com/github/mobile/android/gist/OpenGistTask.java')]",
PocketHub,5,"('c3ad47f462045ce8229eebb3ff176c26725e77d1', '192d38d66e467db9bf82b50744f800d70334a92d', '614312ad51caeef74cc730621e535d08d8b3f37d', '2c72f26d1e746141b9530be86b04a9f633dd48b5', 'd9376064667022ce0f88ff6ae39f1624ea127c80')",Extract And Move Method,app/src/main/java/com/github/mobile/ui/issue/CreateCommentTask.java@public create(comment String) : CreateCommentTask,app/src/main/java/com/github/mobile/ui/ProgressDialogTask.java@protected showIndeterminate(message CharSequence) : void,"[BlameRes(sha1='ced358ee93fc7cae94686a43a7dd7f6c5bbb70d5', oline='37', file_name='app/src/main/java/com/github/mobile/android/ui/issue/CreateCommentTask.java')]",
PocketHub,5,"('c3ad47f462045ce8229eebb3ff176c26725e77d1', '192d38d66e467db9bf82b50744f800d70334a92d', '614312ad51caeef74cc730621e535d08d8b3f37d', '2c72f26d1e746141b9530be86b04a9f633dd48b5', 'd9376064667022ce0f88ff6ae39f1624ea127c80')",Extract And Move Method,app/src/main/java/com/github/mobile/ui/issue/EditAssigneeTask.java@public edit(user String) : EditAssigneeTask,app/src/main/java/com/github/mobile/ui/ProgressDialogTask.java@protected showIndeterminate(message CharSequence) : void,"[BlameRes(sha1='d6e530a111e8008c88cd4a9242aaeb23e6284acc', oline='49', file_name='app/src/main/java/com/github/mobile/android/ui/issue/EditAssigneeTask.java')]",
PocketHub,5,"('c3ad47f462045ce8229eebb3ff176c26725e77d1', '192d38d66e467db9bf82b50744f800d70334a92d', '614312ad51caeef74cc730621e535d08d8b3f37d', '2c72f26d1e746141b9530be86b04a9f633dd48b5', 'd9376064667022ce0f88ff6ae39f1624ea127c80')",Extract And Move Method,"app/src/main/java/com/github/mobile/ui/issue/EditIssueTask.java@public edit(title String, body String) : EditIssueTask",app/src/main/java/com/github/mobile/ui/ProgressDialogTask.java@protected showIndeterminate(message CharSequence) : void,"[BlameRes(sha1='29360c2ede6434ff0d853c71f9c3fbb06c3b189c', oline='42', file_name='app/src/main/java/com/github/mobile/android/ui/issue/EditIssueTask.java')]",
PocketHub,5,"('c3ad47f462045ce8229eebb3ff176c26725e77d1', '192d38d66e467db9bf82b50744f800d70334a92d', '614312ad51caeef74cc730621e535d08d8b3f37d', '2c72f26d1e746141b9530be86b04a9f633dd48b5', 'd9376064667022ce0f88ff6ae39f1624ea127c80')",Extract And Move Method,app/src/main/java/com/github/mobile/ui/issue/EditLabelsTask.java@public edit(labels String[]) : EditLabelsTask,app/src/main/java/com/github/mobile/ui/ProgressDialogTask.java@protected showIndeterminate(message CharSequence) : void,"[BlameRes(sha1='d6e530a111e8008c88cd4a9242aaeb23e6284acc', oline='52', file_name='app/src/main/java/com/github/mobile/android/ui/issue/EditLabelsTask.java')]",
PocketHub,5,"('c3ad47f462045ce8229eebb3ff176c26725e77d1', '192d38d66e467db9bf82b50744f800d70334a92d', '614312ad51caeef74cc730621e535d08d8b3f37d', '2c72f26d1e746141b9530be86b04a9f633dd48b5', 'd9376064667022ce0f88ff6ae39f1624ea127c80')",Extract And Move Method,app/src/main/java/com/github/mobile/ui/issue/EditMilestoneTask.java@public edit(title String) : EditMilestoneTask,app/src/main/java/com/github/mobile/ui/ProgressDialogTask.java@protected showIndeterminate(message CharSequence) : void,"[BlameRes(sha1='d6e530a111e8008c88cd4a9242aaeb23e6284acc', oline='57', file_name='app/src/main/java/com/github/mobile/android/ui/issue/EditMilestoneTask.java')]",
PocketHub,5,"('c3ad47f462045ce8229eebb3ff176c26725e77d1', '192d38d66e467db9bf82b50744f800d70334a92d', '614312ad51caeef74cc730621e535d08d8b3f37d', '2c72f26d1e746141b9530be86b04a9f633dd48b5', 'd9376064667022ce0f88ff6ae39f1624ea127c80')",Extract And Move Method,app/src/main/java/com/github/mobile/ui/issue/EditStateTask.java@public edit(close boolean) : EditStateTask,app/src/main/java/com/github/mobile/ui/ProgressDialogTask.java@protected showIndeterminate(message CharSequence) : void,"[BlameRes(sha1='d6e530a111e8008c88cd4a9242aaeb23e6284acc', oline='60', file_name='app/src/main/java/com/github/mobile/android/ui/issue/EditStateTask.java')]",
PocketHub,5,"('acc974e9694a277888f83506a80f166192f10473', '7d667ccdea3fab4ac33bd243e99e07e7ea35d153', 'b11ed7faa630dc840bcee3a29a800a41d363f2f9', '5efe73bb23d369e3e892f3fbcc0c7fec36170fbd', 'b2b21ce21a37df3f435a57498455d7d37bec4577')",Add Parameter Annotation,app/src/main/java/com/github/pockethub/android/ui/BaseActivity.java@savedInstanceState : Bundle,app/src/main/java/com/github/pockethub/android/ui/BaseActivity.java@@Nullable,"[BlameRes(sha1='5250ea85b31869331e19e2631912af027b6a7c4f', oline='15', file_name='app/src/main/java/com/github/mobile/ui/BaseActivity.java')]",
PocketHub,5,"('acc974e9694a277888f83506a80f166192f10473', '7d667ccdea3fab4ac33bd243e99e07e7ea35d153', 'b11ed7faa630dc840bcee3a29a800a41d363f2f9', '5efe73bb23d369e3e892f3fbcc0c7fec36170fbd', 'b2b21ce21a37df3f435a57498455d7d37bec4577')",Remove Method Annotation,app/src/main/java/com/github/pockethub/android/ui/BaseActivity.java@@CallSuper,app/src/main/java/com/github/pockethub/android/ui/BaseActivity.java@protected onCreate(savedInstanceState Bundle) : void,"[BlameRes(sha1='23daf26bfb4827f8fb6b349d33959d7597f36005', oline='22', file_name='app/src/main/java/com/github/pockethub/ui/BaseActivity.java')]",
PocketHub,5,"('acc974e9694a277888f83506a80f166192f10473', '7d667ccdea3fab4ac33bd243e99e07e7ea35d153', 'b11ed7faa630dc840bcee3a29a800a41d363f2f9', '5efe73bb23d369e3e892f3fbcc0c7fec36170fbd', 'b2b21ce21a37df3f435a57498455d7d37bec4577')",Add Parameter Annotation,app/src/main/java/com/github/pockethub/android/ui/base/BaseFragment.java@view : View,app/src/main/java/com/github/pockethub/android/ui/base/BaseFragment.java@@NonNull,"[BlameRes(sha1='5415082d0d8146857e4d47624e2843a5c53879e8', oline='18', file_name='app/src/main/java/com/github/mobile/ui/RoboActivities/RoboSupportFragment.java')]",
PocketHub,5,"('acc974e9694a277888f83506a80f166192f10473', '7d667ccdea3fab4ac33bd243e99e07e7ea35d153', 'b11ed7faa630dc840bcee3a29a800a41d363f2f9', '5efe73bb23d369e3e892f3fbcc0c7fec36170fbd', 'b2b21ce21a37df3f435a57498455d7d37bec4577')",Add Parameter Annotation,app/src/main/java/com/github/pockethub/android/ui/base/BaseFragment.java@savedInstanceState : Bundle,app/src/main/java/com/github/pockethub/android/ui/base/BaseFragment.java@@Nullable,"[BlameRes(sha1='5415082d0d8146857e4d47624e2843a5c53879e8', oline='18', file_name='app/src/main/java/com/github/mobile/ui/RoboActivities/RoboSupportFragment.java')]",
PocketHub,5,"('acc974e9694a277888f83506a80f166192f10473', '7d667ccdea3fab4ac33bd243e99e07e7ea35d153', 'b11ed7faa630dc840bcee3a29a800a41d363f2f9', '5efe73bb23d369e3e892f3fbcc0c7fec36170fbd', 'b2b21ce21a37df3f435a57498455d7d37bec4577')",Remove Method Annotation,app/src/main/java/com/github/pockethub/android/ui/base/BaseFragment.java@@CallSuper,"app/src/main/java/com/github/pockethub/android/ui/base/BaseFragment.java@public onViewCreated(view View, savedInstanceState Bundle) : void","[BlameRes(sha1='d401d19ea369e7277528715ede1f36d13c0341e5', oline='54', file_name='app/src/main/java/com/github/pockethub/ui/roboactivities/RoboSupportFragment.java')]",
PocketHub,5,"('ff0428954ea55a2c9b50eb6b263780cf75c92f29', 'd5ab7ca30dcec528163132707b46436d5f341cba', '80f91a11ed9df21fda30911bbb969d845253f808', '152ccb1e4af0af660975e08ff1e09df85a80a86b', '1251207452983c0bb9c1c7fa4b68ca2a55d9312d')",Replace Attribute With Variable,app/src/main/java/com/github/mobile/ui/commit/CommitDiffListFragment.java@authorName : TextView,app/src/main/java/com/github/mobile/ui/commit/CommitDiffListFragment.java@parentIdText : TextView,"[BlameRes(sha1='7761ed401f99a4e7522349b9e00eccf96cd58cbf', oline='60', file_name='app/src/main/java/com/github/mobile/ui/commit/CommitDiffListFragment.java')]",
PocketHub,5,"('d8fa6213684a7d998415f93e5005e94ba05b15cb', '5377d6eef2baf13f6682f70909dc7eb6daf444bb', '55234e6783d1c2606b014c9916392bd1503a1ea0', '6e1a95da1b2793861d56652491a3b2dcaefcb9b0', '32fdc0d270754496ec6421fc228d3b91d5a9c5da')",Change Parameter Type,app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java@text : String,app/src/main/java/com/github/mobile/ui/StyledText.java@text : CharSequence,"[BlameRes(sha1='91f7c4fc3242a46a51d8c9cacbb21fcb95363ce9', oline='139', file_name='app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java')]",
PocketHub,5,"('d8fa6213684a7d998415f93e5005e94ba05b15cb', '5377d6eef2baf13f6682f70909dc7eb6daf444bb', '55234e6783d1c2606b014c9916392bd1503a1ea0', '6e1a95da1b2793861d56652491a3b2dcaefcb9b0', '32fdc0d270754496ec6421fc228d3b91d5a9c5da')",Change Return Type,app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java@SpannableStringBuilder,app/src/main/java/com/github/mobile/ui/StyledText.java@StyledText,"[BlameRes(sha1='91f7c4fc3242a46a51d8c9cacbb21fcb95363ce9', oline='139', file_name='app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java')]",
PocketHub,5,"('d8fa6213684a7d998415f93e5005e94ba05b15cb', '5377d6eef2baf13f6682f70909dc7eb6daf444bb', '55234e6783d1c2606b014c9916392bd1503a1ea0', '6e1a95da1b2793861d56652491a3b2dcaefcb9b0', '32fdc0d270754496ec6421fc228d3b91d5a9c5da')",Remove Parameter,app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java@builder : SpannableStringBuilder,"app/src/main/java/com/github/mobile/ui/StyledText.java@public append(text CharSequence, span Object) : StyledText","[BlameRes(sha1='91f7c4fc3242a46a51d8c9cacbb21fcb95363ce9', oline='140', file_name='app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java')]",
