Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause
helios,4,"('cede1cfa99adefde799865da9d55f1b3fad76525', '243c5dc3693032661eebde00e3b640e30bda9f5b', 'b1f33363dec7db48bb9220d9ef8cff20ea3b426b', '47367c54d4e603ee123fc7f8268832d3b350d25a')",Encapsulate Attribute,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@private user : String,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@private httpsHandler : HttpsHandler,"[BlameRes(sha1='0d07c745ab0bbcba929b71ca30fa205a26564480', oline='48', file_name='helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java')]",
helios,4,"('cede1cfa99adefde799865da9d55f1b3fad76525', '243c5dc3693032661eebde00e3b640e30bda9f5b', 'b1f33363dec7db48bb9220d9ef8cff20ea3b426b', '47367c54d4e603ee123fc7f8268832d3b350d25a')",Remove Attribute Modifier,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@private user : String,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@private httpsHandler : HttpsHandler,"[BlameRes(sha1='0d07c745ab0bbcba929b71ca30fa205a26564480', oline='48', file_name='helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java')]",
helios,4,"('cede1cfa99adefde799865da9d55f1b3fad76525', '243c5dc3693032661eebde00e3b640e30bda9f5b', 'b1f33363dec7db48bb9220d9ef8cff20ea3b426b', '47367c54d4e603ee123fc7f8268832d3b350d25a')",Extract Class,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@com.spotify.helios.client.DefaultHttpConnector,helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java@com.spotify.helios.client.DefaultHttpConnector,"[BlameRes(sha1='0d07c745ab0bbcba929b71ca30fa205a26564480', oline='43', file_name='helios-client/src/main/java/com/spotify/helios/client/DefaultHttpConnector.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Class,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@com.spotify.helios.auth.AuthInjectableProviderTest.StatusCodeMatcher,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@com.spotify.helios.auth.AuthenticationRequestFilterTest.StatusCodeMatcher,"[BlameRes(sha1='1425e10921c628b88249f97ed5ba029236186622', oline='114', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Merge Class,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@com.spotify.helios.auth.AuthInjectableProviderTest,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@com.spotify.helios.auth.AuthenticationRequestFilterTest,"[BlameRes(sha1='1425e10921c628b88249f97ed5ba029236186622', oline='33', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@public successfulAuthentication() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public successfulAuthentication() : void,"[BlameRes(sha1='1425e10921c628b88249f97ed5ba029236186622', oline='66', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@public authenticationNotRequired_NoCredentials() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationNotRequired_NoCredentials() : void,"[BlameRes(sha1='1425e10921c628b88249f97ed5ba029236186622', oline='88', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@public authenticationNotRequired_BadCredentials() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationNotRequired_BadCredentials() : void,"[BlameRes(sha1='1425e10921c628b88249f97ed5ba029236186622', oline='98', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@private hasStatus(sc int) : StatusCodeMatcher,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@private hasStatus(sc int) : StatusCodeMatcher,"[BlameRes(sha1='1425e10921c628b88249f97ed5ba029236186622', oline='130', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@public authenticationRequired_NoCredentials() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationRequired_NoCredentials() : void,"[BlameRes(sha1='1425e10921c628b88249f97ed5ba029236186622', oline='135', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@public authenticationRequired_BadCredentials() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationRequired_BadCredentials() : void,"[BlameRes(sha1='1425e10921c628b88249f97ed5ba029236186622', oline='149', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Attribute,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@public exception : ExpectedException,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public exception : ExpectedException,"[BlameRes(sha1='1425e10921c628b88249f97ed5ba029236186622', oline='36', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Attribute,helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java@private authenticator : Authenticator<String>,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@private authenticator : Authenticator<String>,"[BlameRes(sha1='1425e10921c628b88249f97ed5ba029236186622', oline='41', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/AuthInjectableProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java@public authenticationNotRequired_NoCredentials() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationNotRequired_NoCredentials() : void,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='71', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Remove Thrown Exception Type,helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java@Exception,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationNotRequired_NoCredentials() : void,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='72', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java@public authenticationNotRequired_BadCredentials() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationNotRequired_BadCredentials() : void,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='80', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java@private hasStatus(sc int) : StatusCodeMatcher,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@private hasStatus(sc int) : StatusCodeMatcher,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='116', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java@public authenticationRequired_NoCredentials() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationRequired_NoCredentials() : void,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='121', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java@public authenticationRequired_BadCredentials() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationRequired_BadCredentials() : void,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='133', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Attribute,helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java@public exception : ExpectedException,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public exception : ExpectedException,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='36', file_name='helios-authentication/src/test/java/com/spotify/helios/auth/basic/BasicServerAuthenticationTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java@public authenticationNotRequired_NoCredentials() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationNotRequired_NoCredentials() : void,"[BlameRes(sha1='a3ac999d75786d222955268eaf77b1b156922bcd', oline='68', file_name='helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java@public authenticationNotRequired_BadCredentials() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationNotRequired_BadCredentials() : void,"[BlameRes(sha1='a3ac999d75786d222955268eaf77b1b156922bcd', oline='77', file_name='helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java@private hasStatus(sc int) : StatusCodeMatcher,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@private hasStatus(sc int) : StatusCodeMatcher,"[BlameRes(sha1='a3ac999d75786d222955268eaf77b1b156922bcd', oline='105', file_name='helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java@public authenticationRequired_NoCredentials() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationRequired_NoCredentials() : void,"[BlameRes(sha1='a3ac999d75786d222955268eaf77b1b156922bcd', oline='110', file_name='helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Method,helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java@public authenticationRequired_BadCredentials() : void,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public authenticationRequired_BadCredentials() : void,"[BlameRes(sha1='f6c418fd063a088202715021f274421658f721be', oline='14', file_name='helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java')]",
helios,4,"('0a3a6986955e48d1ee922e36ab86bcd0b9f60afb', '888197a7744a5139495236496d6c812fd93764aa', '61e4b8ab3e921c886def2508f7cc9c0b930fc9bc', '45e0f38a6ddb36edca2098c15f6b3d2033223f20')",Move Attribute,helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java@public exception : ExpectedException,helios-authentication/src/test/java/com/spotify/helios/auth/AuthenticationRequestFilterTest.java@public exception : ExpectedException,"[BlameRes(sha1='a3ac999d75786d222955268eaf77b1b156922bcd', oline='33', file_name='helios-crtauth/src/test/java/com/spotify/helios/auth/crt/CrtAuthProviderTest.java')]",
helios,5,"('b80c740aa40556f791835c0862ce42bc3864b4a3', '6f80a555dc770c83e03399b4ad8f88ceb8baddf3', '68e7e5fa63625b2f9694366a18fcdd96da38274c', 'e7675899e7f85864242fe775ba7d10dae3389324', '022b889e90034666dabdb8db05a52d52dd686f17')",Change Variable Type,helios-services/src/main/java/com/spotify/helios/servicescommon/coordination/DefaultZooKeeperClient.java@builder : ImmutableList.Builder<String>,helios-services/src/main/java/com/spotify/helios/servicescommon/coordination/DefaultZooKeeperClient.java@queue : Deque<String>,"[BlameRes(sha1='bb0c3e95bb45427cc46f2bf0d192ea9b7d4fa8a4', oline='231', file_name='helios-services/src/main/java/com/spotify/helios/servicescommon/coordination/DefaultZooKeeperClient.java')]",
helios,5,"('b80c740aa40556f791835c0862ce42bc3864b4a3', '6f80a555dc770c83e03399b4ad8f88ceb8baddf3', '68e7e5fa63625b2f9694366a18fcdd96da38274c', 'e7675899e7f85864242fe775ba7d10dae3389324', '022b889e90034666dabdb8db05a52d52dd686f17')",Rename Variable,helios-services/src/main/java/com/spotify/helios/servicescommon/coordination/DefaultZooKeeperClient.java@builder : ImmutableList.Builder<String>,helios-services/src/main/java/com/spotify/helios/servicescommon/coordination/DefaultZooKeeperClient.java@queue : Deque<String>,"[BlameRes(sha1='bb0c3e95bb45427cc46f2bf0d192ea9b7d4fa8a4', oline='231', file_name='helios-services/src/main/java/com/spotify/helios/servicescommon/coordination/DefaultZooKeeperClient.java')]",
helios,5,"('9395f16b731d33bdfacaef64e0d8397c8f4f58eb', 'cede1cfa99adefde799865da9d55f1b3fad76525', '243c5dc3693032661eebde00e3b640e30bda9f5b', 'b1f33363dec7db48bb9220d9ef8cff20ea3b426b', '47367c54d4e603ee123fc7f8268832d3b350d25a')",Rename Class,helios-client/src/main/java/com/spotify/helios/client/HttpRequest.java@com.spotify.helios.client.HttpRequest,helios-client/src/main/java/com/spotify/helios/client/HttpsHandlers.java@com.spotify.helios.client.HttpsHandlers,"[BlameRes(sha1='0d07c745ab0bbcba929b71ca30fa205a26564480', oline='4', file_name='helios-client/src/main/java/com/spotify/helios/client/HttpRequest.java')]",G
helios,5,"('9395f16b731d33bdfacaef64e0d8397c8f4f58eb', 'cede1cfa99adefde799865da9d55f1b3fad76525', '243c5dc3693032661eebde00e3b640e30bda9f5b', 'b1f33363dec7db48bb9220d9ef8cff20ea3b426b', '47367c54d4e603ee123fc7f8268832d3b350d25a')",Change Class Access Modifier,helios-client/src/main/java/com/spotify/helios/client/HttpRequest.java@com.spotify.helios.client.HttpRequest,helios-client/src/main/java/com/spotify/helios/client/HttpsHandlers.java@com.spotify.helios.client.HttpsHandlers,"[BlameRes(sha1='0d07c745ab0bbcba929b71ca30fa205a26564480', oline='4', file_name='helios-client/src/main/java/com/spotify/helios/client/HttpRequest.java')]",
helios,5,"('b5a777a81d7d439738e3f7c4fce781bf2e9f8d89', 'a4937e422ed4324473c4f0c7e64d04642fec285d', '021d54ea14369e4dcca521f99ce355e84c334229', '9395f16b731d33bdfacaef64e0d8397c8f4f58eb', 'cede1cfa99adefde799865da9d55f1b3fad76525')",Change Variable Type,helios-client/src/main/java/com/spotify/helios/client/HeliosClient.java@identities : List<Identity>,helios-client/src/main/java/com/spotify/helios/client/HeliosClient.java@clientCertificatePath : Optional<Path>,"[BlameRes(sha1='ab78d6365b29ce799b9ab90047d86bdd3af2445d', oline='554', file_name='helios-client/src/main/java/com/spotify/helios/client/HeliosClient.java')]",
helios,5,"('b5a777a81d7d439738e3f7c4fce781bf2e9f8d89', 'a4937e422ed4324473c4f0c7e64d04642fec285d', '021d54ea14369e4dcca521f99ce355e84c334229', '9395f16b731d33bdfacaef64e0d8397c8f4f58eb', 'cede1cfa99adefde799865da9d55f1b3fad76525')",Remove Variable Modifier,helios-client/src/main/java/com/spotify/helios/client/HeliosClient.java@identities : List<Identity>,helios-client/src/main/java/com/spotify/helios/client/HeliosClient.java@clientCertificatePath : Optional<Path>,"[BlameRes(sha1='ab78d6365b29ce799b9ab90047d86bdd3af2445d', oline='554', file_name='helios-client/src/main/java/com/spotify/helios/client/HeliosClient.java')]",
helios,5,"('b5a777a81d7d439738e3f7c4fce781bf2e9f8d89', 'a4937e422ed4324473c4f0c7e64d04642fec285d', '021d54ea14369e4dcca521f99ce355e84c334229', '9395f16b731d33bdfacaef64e0d8397c8f4f58eb', 'cede1cfa99adefde799865da9d55f1b3fad76525')",Rename Variable,helios-client/src/main/java/com/spotify/helios/client/HeliosClient.java@identities : List<Identity>,helios-client/src/main/java/com/spotify/helios/client/HeliosClient.java@clientCertificatePath : Optional<Path>,"[BlameRes(sha1='ab78d6365b29ce799b9ab90047d86bdd3af2445d', oline='554', file_name='helios-client/src/main/java/com/spotify/helios/client/HeliosClient.java')]",
